0.6481421548E+00  0.1048856004E+01  0.2363433417E+00  -.1113340277E-01  0.4912994161E-01  0.1169514769E+00
0.6628726583E+00  0.1048856004E+01  0.2361775788E+00  -.1137251665E-01  0.5132250512E-01  0.1168012888E+00
0.6776031619E+00  0.1048856004E+01  0.2360083004E+00  -.1161071867E-01  0.5355846047E-01  0.1166479839E+00
0.6923336654E+00  0.1048856004E+01  0.2358355199E+00  -.1184799142E-01  0.5583743142E-01  0.1164915790E+00
0.7070641689E+00  0.1048856004E+01  0.2356592513E+00  -.1208431769E-01  0.5815903516E-01  0.1163320909E+00
0.7218182156E+00  0.1048856004E+01  0.2354792184E+00  -.1232005585E-01  0.6052669403E-01  0.1161692748E+00
0.7365722623E+00  0.1048856004E+01  0.2352957148E+00  -.1255481048E-01  0.6293633395E-01  0.1160034007E+00
0.7513478891E+00  0.1048856004E+01  0.2351084789E+00  -.1278890600E-01  0.6539116657E-01  0.1158342374E+00
0.7661235159E+00  0.1048856004E+01  0.2349177916E+00  -.1302198171E-01  0.6788728614E-01  0.1156620436E+00
0.7808991428E+00  0.1048856004E+01  0.2347236681E+00  -.1325402118E-01  0.7042427463E-01  0.1154868379E+00
0.7956747696E+00  0.1048856004E+01  0.2345261238E+00  -.1348500817E-01  0.7300170797E-01  0.1153086392E+00
0.8104503964E+00  0.1048856004E+01  0.2343251744E+00  -.1371492665E-01  0.7561915619E-01  0.1151274668E+00
0.8252260233E+00  0.1048856004E+01  0.2341208359E+00  -.1394376080E-01  0.7827618354E-01  0.1149433401E+00
0.8400016501E+00  0.1048856004E+01  0.2339131242E+00  -.1417149500E-01  0.8097234858E-01  0.1147562790E+00
0.8547772769E+00  0.1048856004E+01  0.2337020559E+00  -.1439811382E-01  0.8370720432E-01  0.1145663034E+00
0.8695529038E+00  0.1048856004E+01  0.2334876475E+00  -.1462360206E-01  0.8648029831E-01  0.1143734337E+00
0.8843285306E+00  0.1048856004E+01  0.2332699158E+00  -.1484794472E-01  0.8929117278E-01  0.1141776904E+00
0.8991041575E+00  0.1048856004E+01  0.2330488778E+00  -.1507112703E-01  0.9213936479E-01  0.1139790944E+00
0.9138797843E+00  0.1048856004E+01  0.2328245509E+00  -.1529313441E-01  0.9502440627E-01  0.1137776668E+00
0.9286554111E+00  0.1048856004E+01  0.2325969524E+00  -.1551395251E-01  0.9794582422E-01  0.1135734289E+00
0.9434310380E+00  0.1048856004E+01  0.2323661001E+00  -.1573356721E-01  0.1009031408E+00  0.1133664023E+00
0.9582066648E+00  0.1048856004E+01  0.2321320118E+00  -.1595196459E-01  0.1038958734E+00  0.1131566089E+00
0.9729822916E+00  0.1048856004E+01  0.2318947056E+00  -.1616913098E-01  0.1069235350E+00  0.1129440706E+00
0.9877579185E+00  0.1048856004E+01  0.2316541998E+00  -.1638505290E-01  0.1099856338E+00  0.1127288099E+00
0.1002533545E+01  0.1048856004E+01  0.2314105129E+00  -.1659971712E-01  0.1130816740E+00  0.1125108491E+00
0.1017309172E+01  0.1048856004E+01  0.2311636636E+00  -.1681311063E-01  0.1162111553E+00  0.1122902112E+00
0.1032084799E+01  0.1048856004E+01  0.2309136707E+00  -.1702522065E-01  0.1193735736E+00  0.1120669189E+00
0.1046860426E+01  0.1048856004E+01  0.2306605534E+00  -.1723603464E-01  0.1225684206E+00  0.1118409957E+00
0.1061636053E+01  0.1048856004E+01  0.2304043307E+00  -.1744554028E-01  0.1257951843E+00  0.1116124647E+00
0.1076411679E+01  0.1048856004E+01  0.2301450223E+00  -.1765372547E-01  0.1290533489E+00  0.1113813497E+00
0.1091187306E+01  0.1048856004E+01  0.2298826476E+00  -.1786057837E-01  0.1323423952E+00  0.1111476744E+00
0.1105962933E+01  0.1048856004E+01  0.2296172264E+00  -.1806608736E-01  0.1356618004E+00  0.1109114628E+00
0.1120738560E+01  0.1048856004E+01  0.2293487787E+00  -.1827024107E-01  0.1390110385E+00  0.1106727392E+00
0.1135514187E+01  0.1048856004E+01  0.2290773246E+00  -.1847302834E-01  0.1423895802E+00  0.1104315278E+00
0.1150289814E+01  0.1048856004E+01  0.2288028844E+00  -.1867443827E-01  0.1457968932E+00  0.1101878532E+00
0.1165065440E+01  0.1048856004E+01  0.2285254784E+00  -.1887446021E-01  0.1492324424E+00  0.1099417402E+00
0.1179841067E+01  0.1048856004E+01  0.2282451273E+00  -.1907308371E-01  0.1526956897E+00  0.1096932137E+00
0.1194616694E+01  0.1048856004E+01  0.2279618518E+00  -.1927029859E-01  0.1561860945E+00  0.1094422987E+00
0.1209392321E+01  0.1048856004E+01  0.2276756728E+00  -.1946609490E-01  0.1597031136E+00  0.1091890204E+00
0.1224167948E+01  0.1048856004E+01  0.2273866113E+00  -.1966046294E-01  0.1632462015E+00  0.1089334043E+00
0.1238943575E+01  0.1048856004E+01  0.2270946886E+00  -.1985339324E-01  0.1668148103E+00  0.1086754759E+00
0.1253719201E+01  0.1048856004E+01  0.2267999258E+00  -.2004487658E-01  0.1704083901E+00  0.1084152607E+00
0.1268494828E+01  0.1048856004E+01  0.2265023445E+00  -.2023490397E-01  0.1740263888E+00  0.1081527848E+00
0.1283270455E+01  0.1048856004E+01  0.2262019662E+00  -.2042346669E-01  0.1776682527E+00  0.1078880740E+00
0.1298046082E+01  0.1048856004E+01  0.2258988127E+00  -.2061055622E-01  0.1813334262E+00  0.1076211543E+00
0.1312821709E+01  0.1048856004E+01  0.2255929058E+00  -.2079616433E-01  0.1850213520E+00  0.1073520522E+00
0.1327597336E+01  0.1048856004E+01  0.2252842673E+00  -.2098028299E-01  0.1887314715E+00  0.1070807937E+00
0.1342372962E+01  0.1048856004E+01  0.2249729195E+00  -.2116290444E-01  0.1924632247E+00  0.1068074055E+00
0.1357148589E+01  0.1048856004E+01  0.2246588844E+00  -.2134402116E-01  0.1962160503E+00  0.1065319141E+00
0.1371924216E+01  0.1048856004E+01  0.2243421843E+00  -.2152362585E-01  0.1999893860E+00  0.1062543461E+00
0.1386699843E+01  0.1048856004E+01  0.2240228417E+00  -.2170171149E-01  0.2037826684E+00  0.1059747283E+00
0.1401475470E+01  0.1048856004E+01  0.2237008791E+00  -.2187827126E-01  0.2075953334E+00  0.1056930877E+00
0.1416251097E+01  0.1048856004E+01  0.2233763189E+00  -.2205329861E-01  0.2114268161E+00  0.1054094510E+00
0.1430925171E+01  0.1048856004E+01  0.2230514411E+00  -.2222560011E-01  0.2152500310E+00  0.1051258151E+00
0.1445599245E+01  0.1048856004E+01  0.2227240462E+00  -.2239637799E-01  0.2190906937E+00  0.1048402638E+00
0.1459516129E+01  0.1048856004E+01  0.2224112396E+00  -.2255693074E-01  0.2227487932E+00  0.1045677017E+00
0.1473433013E+01  0.1048856004E+01  0.2220962082E+00  -.2271610322E-01  0.2264216143E+00  0.1042934635E+00
0.1487349897E+01  0.1048856004E+01  0.2217789713E+00  -.2287389094E-01  0.2301086835E+00  0.1040175721E+00
0.1501266781E+01  0.1048856004E+01  0.2214595481E+00  -.2303028959E-01  0.2338095275E+00  0.1037400504E+00
0.1515183665E+01  0.1048856004E+01  0.2211379580E+00  -.2318529505E-01  0.2375236730E+00  0.1034609213E+00
0.1529100548E+01  0.1048856004E+01  0.2208142204E+00  -.2333890337E-01  0.2412506468E+00  0.1031802078E+00
0.1543017432E+01  0.1048856004E+01  0.2204883549E+00  -.2349111081E-01  0.2449899763E+00  0.1028979330E+00
0.1556934316E+01  0.1048856004E+01  0.2201603808E+00  -.2364191380E-01  0.2487411891E+00  0.1026141197E+00
0.1570851200E+01  0.1048856004E+01  0.2198303179E+00  -.2379130895E-01  0.2525038130E+00  0.1023287913E+00
0.1584768084E+01  0.1048856004E+01  0.2194981856E+00  -.2393929307E-01  0.2562773768E+00  0.1020419707E+00
0.1598684968E+01  0.1048856004E+01  0.2191640037E+00  -.2408586314E-01  0.2600614097E+00  0.1017536811E+00
0.1612601852E+01  0.1048856004E+01  0.2188277918E+00  -.2423101633E-01  0.2638554416E+00  0.1014639456E+00
0.1626518736E+01  0.1048856004E+01  0.2184895698E+00  -.2437474997E-01  0.2676590032E+00  0.1011727874E+00
0.1640435620E+01  0.1048856004E+01  0.2181493573E+00  -.2451706159E-01  0.2714716262E+00  0.1008802298E+00
0.1654352504E+01  0.1048856004E+01  0.2178071742E+00  -.2465794891E-01  0.2752928432E+00  0.1005862958E+00
0.1668269388E+01  0.1048856004E+01  0.2174630403E+00  -.2479740979E-01  0.2791221879E+00  0.1002910087E+00
0.1682186272E+01  0.1048856004E+01  0.2171169755E+00  -.2493544231E-01  0.2829591951E+00  0.9999439163E-01
0.1696103156E+01  0.1048856004E+01  0.2167689996E+00  -.2507204469E-01  0.2868034008E+00  0.9969646790E-01
0.1710020040E+01  0.1048856004E+01  0.2164191326E+00  -.2520721534E-01  0.2906543423E+00  0.9939726065E-01
0.1723936924E+01  0.1048856004E+01  0.2160673945E+00  -.2534095285E-01  0.2945115583E+00  0.9909679308E-01
0.1737853808E+01  0.1048856004E+01  0.2157138051E+00  -.2547325598E-01  0.2983745889E+00  0.9879508838E-01
0.1751770692E+01  0.1048856004E+01  0.2153583845E+00  -.2560412365E-01  0.3022429760E+00  0.9849216969E-01
0.1765687576E+01  0.1048856004E+01  0.2150011525E+00  -.2573355496E-01  0.3061162626E+00  0.9818806018E-01
0.1779604460E+01  0.1048856004E+01  0.2146421293E+00  -.2586154918E-01  0.3099939939E+00  0.9788278298E-01
0.1793521344E+01  0.1048856004E+01  0.2142813348E+00  -.2598810574E-01  0.3138757165E+00  0.9757636119E-01
0.1807438228E+01  0.1048856004E+01  0.2139187891E+00  -.2611322425E-01  0.3177609790E+00  0.9726881788E-01
0.1821355112E+01  0.1048856004E+01  0.2135545121E+00  -.2623690446E-01  0.3216493318E+00  0.9696017612E-01
0.1835271996E+01  0.1048856004E+01  0.2131885239E+00  -.2635914631E-01  0.3255403274E+00  0.9665045891E-01
0.1849188880E+01  0.1048856004E+01  0.2128208444E+00  -.2647994990E-01  0.3294335204E+00  0.9633968924E-01
0.1863105763E+01  0.1048856004E+01  0.2124514937E+00  -.2659931548E-01  0.3333284671E+00  0.9602789005E-01
0.1877022647E+01  0.1048856004E+01  0.2120804919E+00  -.2671724345E-01  0.3372247266E+00  0.9571508423E-01
0.1890939531E+01  0.1048856004E+01  0.2117078589E+00  -.2683373439E-01  0.3411218597E+00  0.9540129463E-01
0.1904856415E+01  0.1048856004E+01  0.2113336146E+00  -.2694878904E-01  0.3450194298E+00  0.9508654407E-01
0.1918773299E+01  0.1048856004E+01  0.2109577792E+00  -.2706240827E-01  0.3489170026E+00  0.9477085530E-01
0.1932690183E+01  0.1048856004E+01  0.2105803725E+00  -.2717459312E-01  0.3528141463E+00  0.9445425101E-01
0.1946607067E+01  0.1048856004E+01  0.2102014145E+00  -.2728534478E-01  0.3567104315E+00  0.9413675385E-01
0.1960523951E+01  0.1048856004E+01  0.2098209252E+00  -.2739466459E-01  0.3606054315E+00  0.9381838640E-01
0.1974440835E+01  0.1048856004E+01  0.2094389244E+00  -.2750255404E-01  0.3644987221E+00  0.9349917117E-01
0.1988357719E+01  0.1048856004E+01  0.2090554321E+00  -.2760901478E-01  0.3683898818E+00  0.9317913063E-01
0.2002274603E+01  0.1048856004E+01  0.2086704681E+00  -.2771404857E-01  0.3722784920E+00  0.9285828715E-01
0.2016191487E+01  0.1048856004E+01  0.2082840523E+00  -.2781765735E-01  0.3761641368E+00  0.9253666306E-01
0.2030108371E+01  0.1048856004E+01  0.2078962045E+00  -.2791984320E-01  0.3800464030E+00  0.9221428058E-01
0.2044025255E+01  0.1048856004E+01  0.2075069445E+00  -.2802060832E-01  0.3839248805E+00  0.9189116189E-01
0.2057942139E+01  0.1048856004E+01  0.2071162920E+00  -.2811995506E-01  0.3877991621E+00  0.9156732907E-01
0.2071859023E+01  0.1048856004E+01  0.2067242667E+00  -.2821788591E-01  0.3916688437E+00  0.9124280413E-01
0.2085775907E+01  0.1048856004E+01  0.2063308884E+00  -.2831440350E-01  0.3955335242E+00  0.9091760897E-01
0.2099692791E+01  0.1048856004E+01  0.2059361767E+00  -.2840951058E-01  0.3993928055E+00  0.9059176543E-01
0.2113609675E+01  0.1048856004E+01  0.2055401512E+00  -.2850321006E-01  0.4032462929E+00  0.9026529527E-01
0.2127526559E+01  0.1048856004E+01  0.2051428315E+00  -.2859550495E-01  0.4070935947E+00  0.8993822012E-01
0.2141443443E+01  0.1048856004E+01  0.2047442371E+00  -.2868639841E-01  0.4109343226E+00  0.8961056155E-01
0.2155673960E+01  0.1048856004E+01  0.2043353620E+00  -.2877789451E-01  0.4148544069E+00  0.8927493786E-01
0.2169904478E+01  0.1048856004E+01  0.2039251953E+00  -.2886793237E-01  0.4187668070E+00  0.8893874944E-01
0.2185322410E+01  0.1048856004E+01  0.2034793700E+00  -.2896384167E-01  0.4229965218E+00  0.8857389795E-01
0.2200740342E+01  0.1048856004E+01  0.2030320790E+00  -.2905804865E-01  0.4272162326E+00  0.8820843898E-01
0.2216158275E+01  0.1048856004E+01  0.2025833486E+00  -.2915055846E-01  0.4314254354E+00  0.8784240112E-01
0.2231576207E+01  0.1048856004E+01  0.2021332050E+00  -.2924137645E-01  0.4356236317E+00  0.8747581282E-01
0.2246994139E+01  0.1048856004E+01  0.2016816742E+00  -.2933050813E-01  0.4398103278E+00  0.8710870233E-01
0.2262412072E+01  0.1048856004E+01  0.2012287821E+00  -.2941795920E-01  0.4439850360E+00  0.8674109777E-01
0.2277830004E+01  0.1048856004E+01  0.2007745546E+00  -.2950373550E-01  0.4481472738E+00  0.8637302705E-01
0.2293247936E+01  0.1048856004E+01  0.2003190175E+00  -.2958784307E-01  0.4522965641E+00  0.8600451794E-01
0.2308665869E+01  0.1048856004E+01  0.1998621964E+00  -.2967028808E-01  0.4564324358E+00  0.8563559799E-01
0.2324083801E+01  0.1048856004E+01  0.1994041170E+00  -.2975107690E-01  0.4605544231E+00  0.8526629460E-01
0.2339501733E+01  0.1048856004E+01  0.1989448047E+00  -.2983021601E-01  0.4646620661E+00  0.8489663497E-01
0.2354919666E+01  0.1048856004E+01  0.1984842849E+00  -.2990771208E-01  0.4687549103E+00  0.8452664613E-01
0.2370337598E+01  0.1048856004E+01  0.1980225829E+00  -.2998357192E-01  0.4728325075E+00  0.8415635488E-01
0.2385755530E+01  0.1048856004E+01  0.1975597239E+00  -.3005780248E-01  0.4768944149E+00  0.8378578787E-01
0.2401173463E+01  0.1048856004E+01  0.1970957329E+00  -.3013041087E-01  0.4809401957E+00  0.8341497153E-01
0.2416591395E+01  0.1048856004E+01  0.1966306350E+00  -.3020140432E-01  0.4849694191E+00  0.8304393209E-01
0.2432009327E+01  0.1048856004E+01  0.1961644548E+00  -.3027079022E-01  0.4889816601E+00  0.8267269559E-01
0.2447427259E+01  0.1048856004E+01  0.1956972172E+00  -.3033857608E-01  0.4929764998E+00  0.8230128786E-01
0.2462845192E+01  0.1048856004E+01  0.1952289468E+00  -.3040476956E-01  0.4969535252E+00  0.8192973451E-01
0.2478263124E+01  0.1048856004E+01  0.1947596680E+00  -.3046937843E-01  0.5009123293E+00  0.8155806096E-01
0.2493681056E+01  0.1048856004E+01  0.1942894052E+00  -.3053241061E-01  0.5048525113E+00  0.8118629242E-01
0.2509098989E+01  0.1048856004E+01  0.1938181828E+00  -.3059387411E-01  0.5087736764E+00  0.8081445386E-01
0.2524516921E+01  0.1048856004E+01  0.1933460247E+00  -.3065377709E-01  0.5126754360E+00  0.8044257007E-01
0.2539934853E+01  0.1048856004E+01  0.1928729550E+00  -.3071212782E-01  0.5165574075E+00  0.8007066559E-01
0.2555352786E+01  0.1048856004E+01  0.1923989976E+00  -.3076893469E-01  0.5204192145E+00  0.7969876477E-01
0.2570770718E+01  0.1048856004E+01  0.1919241762E+00  -.3082420617E-01  0.5242604869E+00  0.7932689171E-01
0.2586188650E+01  0.1048856004E+01  0.1914485144E+00  -.3087795088E-01  0.5280808606E+00  0.7895507031E-01
0.2601606583E+01  0.1048856004E+01  0.1909720357E+00  -.3093017753E-01  0.5318799778E+00  0.7858332424E-01
0.2617024515E+01  0.1048856004E+01  0.1904947634E+00  -.3098089493E-01  0.5356574869E+00  0.7821167693E-01
0.2632442447E+01  0.1048856004E+01  0.1900167207E+00  -.3103011198E-01  0.5394130426E+00  0.7784015159E-01
0.2647860380E+01  0.1048856004E+01  0.1895379307E+00  -.3107783769E-01  0.5431463055E+00  0.7746877121E-01
0.2663278312E+01  0.1048856004E+01  0.1890584163E+00  -.3112408118E-01  0.5468569429E+00  0.7709755854E-01
0.2678696244E+01  0.1048856004E+01  0.1885782003E+00  -.3116885162E-01  0.5505446281E+00  0.7672653609E-01
0.2694114176E+01  0.1048856004E+01  0.1880973054E+00  -.3121215831E-01  0.5542090406E+00  0.7635572614E-01
0.2709532109E+01  0.1048856004E+01  0.1876157539E+00  -.3125401060E-01  0.5578498662E+00  0.7598515076E-01
0.2724950041E+01  0.1048856004E+01  0.1871335684E+00  -.3129441795E-01  0.5614667970E+00  0.7561483174E-01
0.2740367973E+01  0.1048856004E+01  0.1866507709E+00  -.3133338989E-01  0.5650595313E+00  0.7524479066E-01
0.2755785906E+01  0.1048856004E+01  0.1861673835E+00  -.3137093602E-01  0.5686277735E+00  0.7487504887E-01
0.2771203838E+01  0.1048856004E+01  0.1856834282E+00  -.3140706603E-01  0.5721712346E+00  0.7450562747E-01
0.2786621770E+01  0.1048856004E+01  0.1851989267E+00  -.3144178966E-01  0.5756896313E+00  0.7413654730E-01
0.2802039703E+01  0.1048856004E+01  0.1847139006E+00  -.3147511675E-01  0.5791826870E+00  0.7376782898E-01
0.2817457635E+01  0.1048856004E+01  0.1842283714E+00  -.3150705717E-01  0.5826501309E+00  0.7339949290E-01
0.2832875567E+01  0.1048856004E+01  0.1837423603E+00  -.3153762087E-01  0.5860916988E+00  0.7303155919E-01
0.2848293500E+01  0.1048856004E+01  0.1832558886E+00  -.3156681788E-01  0.5895071323E+00  0.7266404773E-01
0.2863711432E+01  0.1048856004E+01  0.1827689772E+00  -.3159465825E-01  0.5928961794E+00  0.7229697818E-01
0.2879129364E+01  0.1048856004E+01  0.1822816469E+00  -.3162115212E-01  0.5962585941E+00  0.7193036994E-01
0.2899178962E+01  0.1048856004E+01  0.1816473264E+00  -.3165360768E-01  0.6005908753E+00  0.7145435125E-01
0.2919228561E+01  0.1048856004E+01  0.1810123777E+00  -.3168382596E-01  0.6048772025E+00  0.7097918655E-01
0.2940280509E+01  0.1048856004E+01  0.1803450582E+00  -.3171317186E-01  0.6093278201E+00  0.7048123044E-01
0.2961332457E+01  0.1048856004E+01  0.1796771465E+00  -.3174010251E-01  0.6137266770E+00  0.6998430726E-01
0.2982384405E+01  0.1048856004E+01  0.1790086930E+00  -.3176464440E-01  0.6180732421E+00  0.6948846256E-01
0.3003436353E+01  0.1048856004E+01  0.1783397478E+00  -.3178682418E-01  0.6223670051E+00  0.6899374105E-01
0.3024488301E+01  0.1048856004E+01  0.1776703603E+00  -.3180666859E-01  0.6266074762E+00  0.6850018658E-01
0.3045540249E+01  0.1048856004E+01  0.1770005793E+00  -.3182420449E-01  0.6307941863E+00  0.6800784217E-01
0.3066592197E+01  0.1048856004E+01  0.1763304533E+00  -.3183945885E-01  0.6349266863E+00  0.6751674996E-01
0.3087644145E+01  0.1048856004E+01  0.1756600299E+00  -.3185245870E-01  0.6390045476E+00  0.6702695126E-01
0.3108696093E+01  0.1048856004E+01  0.1749893563E+00  -.3186323116E-01  0.6430273614E+00  0.6653848652E-01
0.3129748041E+01  0.1048856004E+01  0.1743184791E+00  -.3187180342E-01  0.6469947388E+00  0.6605139535E-01
0.3150799989E+01  0.1048856004E+01  0.1736474445E+00  -.3187820271E-01  0.6509063107E+00  0.6556571651E-01
0.3171851937E+01  0.1048856004E+01  0.1729762977E+00  -.3188245631E-01  0.6547617272E+00  0.6508148792E-01
0.3192903885E+01  0.1048856004E+01  0.1723050837E+00  -.3188459155E-01  0.6585606580E+00  0.6459874668E-01
0.3213955833E+01  0.1048856004E+01  0.1716338468E+00  -.3188463576E-01  0.6623027917E+00  0.6411752902E-01
0.3235007781E+01  0.1048856004E+01  0.1709626308E+00  -.3188261631E-01  0.6659878357E+00  0.6363787036E-01
0.3256059729E+01  0.1048856004E+01  0.1702914787E+00  -.3187856056E-01  0.6696155162E+00  0.6315980529E-01
0.3277111677E+01  0.1048856004E+01  0.1696204333E+00  -.3187249588E-01  0.6731855780E+00  0.6268336758E-01
0.3298163625E+01  0.1048856004E+01  0.1689495364E+00  -.3186444962E-01  0.6766977839E+00  0.6220859016E-01
0.3319215573E+01  0.1048856004E+01  0.1682788295E+00  -.3185444911E-01  0.6801519149E+00  0.6173550516E-01
0.3340267521E+01  0.1048856004E+01  0.1676083535E+00  -.3184252166E-01  0.6835477697E+00  0.6126414390E-01
0.3361319469E+01  0.1048856004E+01  0.1669381486E+00  -.3182869455E-01  0.6868851647E+00  0.6079453689E-01
0.3382371417E+01  0.1048856004E+01  0.1662682546E+00  -.3181299499E-01  0.6901639334E+00  0.6032671385E-01
0.3403423365E+01  0.1048856004E+01  0.1655987105E+00  -.3179545017E-01  0.6933839266E+00  0.5986070369E-01
0.3424475314E+01  0.1048856004E+01  0.1649295550E+00  -.3177608721E-01  0.6965450120E+00  0.5939653453E-01
0.3445527262E+01  0.1048856004E+01  0.1642608260E+00  -.3175493315E-01  0.6996470738E+00  0.5893423373E-01
0.3466579210E+01  0.1048856004E+01  0.1635925610E+00  -.3173201496E-01  0.7026900126E+00  0.5847382785E-01
0.3487631158E+01  0.1048856004E+01  0.1629247968E+00  -.3170735956E-01  0.7056737451E+00  0.5801534268E-01
0.3508683106E+01  0.1048856004E+01  0.1622575696E+00  -.3168099374E-01  0.7085982040E+00  0.5755880327E-01
0.3529735054E+01  0.1048856004E+01  0.1615909153E+00  -.3165294421E-01  0.7114633373E+00  0.5710423388E-01
0.3550787002E+01  0.1048856004E+01  0.1609248690E+00  -.3162323760E-01  0.7142691088E+00  0.5665165804E-01
0.3571838950E+01  0.1048856004E+01  0.1602594652E+00  -.3159190041E-01  0.7170154970E+00  0.5620109854E-01
0.3592890898E+01  0.1048856004E+01  0.1595947381E+00  -.3155895903E-01  0.7197024955E+00  0.5575257742E-01
0.3615796362E+01  0.1048856004E+01  0.1588722930E+00  -.3152132580E-01  0.7225586170E+00  0.5526690671E-01
0.3638701825E+01  0.1048856004E+01  0.1581507310E+00  -.3148185824E-01  0.7253444699E+00  0.5478370083E-01
