0.0000000000E+000.1031615106E+010.4000000000E+000.0000000000E+000.0000000000E+00
0.4947103300E-010.1031615106E+010.3999139610E+00-.3477722076E-020.7319502571E-03
0.9894206599E-010.1031615106E+010.3996560332E+00-.6947789520E-020.2924921800E-02
0.1484130990E+000.1031615106E+010.3992267842E+00-.1040258578E-010.6570291039E-02
0.1978841320E+000.1031615106E+010.3986271562E+00-.1383457016E-010.1165373231E-01
0.2473551650E+000.1031615106E+010.3978584620E+00-.1723631499E-010.1815528834E-01
0.2968261980E+000.1031615106E+010.3969223783E+00-.2060054182E-010.2604946889E-01
0.3462972310E+000.1031615106E+010.3958209376E+00-.2392015650E-010.3530537742E-01
0.3957682640E+000.1031615106E+010.3945565178E+00-.2718828270E-010.4588686581E-01
0.4452392970E+000.1031615106E+010.3931318312E+00-.3039829366E-010.5775271670E-01
0.4947103300E+000.1031615106E+010.3915499110E+00-.3354384204E-010.7085685330E-01
0.5441813630E+000.1031615106E+010.3898140970E+00-.3661888745E-010.8514857593E-01
0.5936523960E+000.1031615106E+010.3879280196E+00-.3961772161E-010.1005728247E+00
0.6431234290E+000.1031615106E+010.3858955830E+00-.4253499093E-010.1170704675E+00
0.6925944620E+000.1031615106E+010.3837209471E+00-.4536571631E-010.1345786113E+00
0.7425294986E+000.1031615106E+010.3813861814E+00-.4813056061E-010.1532082584E+00
0.7924645352E+000.1031615106E+010.3789157617E+00-.5079825757E-010.1727285013E+00
0.8424990312E+000.1031615106E+010.3763093294E+00-.5336994982E-010.1931064371E+00
0.8925335272E+000.1031615106E+010.3735768338E+00-.5583677992E-010.2142270264E+00
0.9425680232E+000.1031615106E+010.3707235983E+00-.5819575171E-010.2360112619E+00
0.9926025192E+000.1031615106E+010.3677550851E+00-.6044432065E-010.2583785895E+00
0.1042637015E+010.1031615106E+010.3646768725E+00-.6258039271E-010.2812473523E+00
0.1092671511E+010.1031615106E+010.3614946323E+00-.6460232040E-010.3045352381E+00
0.1142706007E+010.1031615106E+010.3582141076E+00-.6650889583E-010.3281597267E+00
0.1192740503E+010.1031615106E+010.3548410912E+00-.6829934112E-010.3520385329E+00
0.1242774999E+010.1031615106E+010.3513814044E+00-.6997329635E-010.3760900416E+00
0.1292809495E+010.1031615106E+010.3478408763E+00-.7153080513E-010.4002337304E+00
0.1342843991E+010.1031615106E+010.3442253240E+00-.7297229818E-010.4243905769E+00
0.1392878487E+010.1031615106E+010.3405405337E+00-.7429857503E-010.4484834459E+00
0.1445537820E+010.1031615106E+010.3365939602E+00-.7557125474E-010.4736888838E+00
0.1498197152E+010.1031615106E+010.3325836577E+00-.7671931810E-010.4986563499E+00
0.1551838236E+010.1031615106E+010.3284397997E+00-.7776284012E-010.5237612568E+00
0.1605479321E+010.1031615106E+010.3242433185E+00-.7868182874E-010.5484546146E+00
0.1659120405E+010.1031615106E+010.3200008171E+00-.7947920896E-010.5726600150E+00
0.1712761489E+010.1031615106E+010.3157187335E+00-.8015820749E-010.5963059287E+00
0.1766402574E+010.1031615106E+010.3114033251E+00-.8072231842E-010.6193259477E+00
0.1820043658E+010.1031615106E+010.3070606558E+00-.8117526916E-010.6416589730E+00
0.1873684743E+010.1031615106E+010.3026965836E+00-.8152098694E-010.6632493522E+00
0.1927325827E+010.1031615106E+010.2983167517E+00-.8176356602E-010.6840469634E+00
0.1980966912E+010.1031615106E+010.2939265795E+00-.8190723613E-010.7040072517E+00
0.2034607996E+010.1031615106E+010.2895312568E+00-.8195633205E-010.7230912180E+00
0.2094325929E+010.1031615106E+010.2846379823E+00-.8190512436E-010.7432655865E+00
0.2154043861E+010.1031615106E+010.2797509494E+00-.8174832424E-010.7622740936E+00
0.2263345916E+010.1031615106E+010.2708423425E+00-.8120828691E-010.7939508825E+00
0.2372647970E+010.1031615106E+010.2620092414E+00-.8037296918E-010.8215061411E+00
0.2481950025E+010.1031615106E+010.2532818919E+00-.7927931044E-010.8448999284E+00
0.2591252080E+010.1031615106E+010.2446865729E+00-.7796287298E-010.8641630159E+00
0.2700554134E+010.1031615106E+010.2362457725E+00-.7645739121E-010.8793871813E+00
0.2809856189E+010.1031615106E+010.2279784072E+00-.7479444286E-010.8907151703E+00
0.2885851375E+010.1031615106E+010.2223408949E+00-.7356099342E-010.8963910120E+00
0.2961846562E+010.1031615106E+010.2167991826E+00-.7227469713E-010.9003427373E+00
0.3032465806E+010.1031615106E+010.2117386071E+00-.7103948112E-010.9025368031E+00
0.3103085051E+010.1031615106E+010.2067664245E+00-.6977235442E-010.9033739481E+00
0.3173704295E+010.1031615106E+010.2018846764E+00-.6847924561E-010.9029220991E+00
0.3244323539E+010.1031615106E+010.1970950012E+00-.6716565096E-010.9012509184E+00
0.3314942784E+010.1031615106E+010.1923986638E+00-.6583664517E-010.8984310829E+00
0.3385562028E+010.1031615106E+010.1877965855E+00-.6449689465E-010.8945336384E+00
0.3456181273E+010.1031615106E+010.1832893719E+00-.6315067273E-010.8896294262E+00
0.3526800517E+010.1031615106E+010.1788773403E+00-.6180187652E-010.8837885810E+00
0.3600432023E+010.1031615106E+010.1743785284E+00-.6039662410E-010.8767756806E+00
0.3674063529E+010.1031615106E+010.1699830368E+00-.5899603582E-010.8688959798E+00
0.3748296123E+010.1031615106E+010.1656557789E+00-.5759202366E-010.8601499037E+00
0.3822528718E+010.1031615106E+010.1614323539E+00-.5619900123E-010.8506718820E+00
0.3896761312E+010.1031615106E+010.1573118467E+00-.5481958329E-010.8405326709E+00
