0.6241083731E+00  0.8603768679E+00  0.9559339822E+00  -.1484938278E+00  0.3103103973E+00
0.6553137917E+00  0.8603768679E+00  0.9511632492E+00  -.1572933673E+00  0.3406022529E+00
0.6865192104E+00  0.8603768679E+00  0.9461157035E+00  -.1662339556E+00  0.3721513672E+00
0.7185159863E+00  0.8603768679E+00  0.9406482445E+00  -.1755390698E+00  0.4057949695E+00
0.7505127621E+00  0.8603768679E+00  0.9348809654E+00  -.1849725143E+00  0.4407408803E+00
0.7829887790E+00  0.8603768679E+00  0.9287167165E+00  -.1946643564E+00  0.4775361876E+00
0.8154647959E+00  0.8603768679E+00  0.9222360247E+00  -.2044572472E+00  0.5156640042E+00
0.8479408128E+00  0.8603768679E+00  0.9154359207E+00  -.2143315044E+00  0.5551227278E+00
0.8804168297E+00  0.8603768679E+00  0.9083141177E+00  -.2242647806E+00  0.5959114777E+00
0.9128928466E+00  0.8603768679E+00  0.9008690974E+00  -.2342321161E+00  0.6380287706E+00
0.9453688634E+00  0.8603768679E+00  0.8931001933E+00  -.2442060343E+00  0.6814709075E+00
0.9778448803E+00  0.8603768679E+00  0.8850076700E+00  -.2541566799E+00  0.7262300840E+00
0.1010320897E+01  0.8603768679E+00  0.8765927982E+00  -.2640520044E+00  0.7722922554E+00
0.1042796914E+01  0.8603768679E+00  0.8678579217E+00  -.2738579959E+00  0.8196348030E+00
0.1075272931E+01  0.8603768679E+00  0.8588065174E+00  -.2835389566E+00  0.8682240639E+00
0.1107748948E+01  0.8603768679E+00  0.8494432442E+00  -.2930578233E+00  0.9180128044E+00
0.1140224965E+01  0.8603768679E+00  0.8397739823E+00  -.3023765285E+00  0.9689377305E+00
0.1172700982E+01  0.8603768679E+00  0.8298058591E+00  -.3114563977E+00  0.1020917140E+01
0.1205176999E+01  0.8603768679E+00  0.8195472621E+00  -.3202585764E+00  0.1073848827E+01
0.1237653015E+01  0.8603768679E+00  0.8090078373E+00  -.3287444796E+00  0.1127608359E+01
0.1270129032E+01  0.8603768679E+00  0.7981984735E+00  -.3368762554E+00  0.1182047827E+01
0.1302605049E+01  0.8603768679E+00  0.7871312703E+00  -.3446172531E+00  0.1236995176E+01
0.1335081066E+01  0.8603768679E+00  0.7758194919E+00  -.3519324855E+00  0.1292254200E+01
0.1367557083E+01  0.8603768679E+00  0.7642775055E+00  -.3587890768E+00  0.1347605254E+01
0.1400033100E+01  0.8603768679E+00  0.7525207061E+00  -.3651566834E+00  0.1402806725E+01
0.1432664074E+01  0.8603768679E+00  0.7405079354E+00  -.3710345214E+00  0.1457857266E+01
0.1465295047E+01  0.8603768679E+00  0.7283122091E+00  -.3763665102E+00  0.1512210755E+01
0.1497995390E+01  0.8603768679E+00  0.7159252508E+00  -.3811412815E+00  0.1565683785E+01
0.1530695732E+01  0.8603768679E+00  0.7033917002E+00  -.3853297827E+00  0.1617853326E+01
0.1563396075E+01  0.8603768679E+00  0.6907309535E+00  -.3889189514E+00  0.1668408348E+01
0.1596096417E+01  0.8603768679E+00  0.6779627657E+00  -.3918998985E+00  0.1717038544E+01
0.1628796759E+01  0.8603768679E+00  0.6651071139E+00  -.3942679457E+00  0.1763439588E+01
0.1661497102E+01  0.8603768679E+00  0.6521840597E+00  -.3960225955E+00  0.1807318375E+01
0.1694197444E+01  0.8603768679E+00  0.6392136134E+00  -.3971674369E+00  0.1848398074E+01
0.1726897787E+01  0.8603768679E+00  0.6262156037E+00  -.3977099896E+00  0.1886422828E+01
0.1759598129E+01  0.8603768679E+00  0.6132095515E+00  -.3976614946E+00  0.1921161959E+01
0.1792298471E+01  0.8603768679E+00  0.6002145530E+00  -.3970366575E+00  0.1952413579E+01
0.1824998814E+01  0.8603768679E+00  0.5872491706E+00  -.3958533519E+00  0.1980007487E+01
0.1857699156E+01  0.8603768679E+00  0.5743313352E+00  -.3941322925E+00  0.2003807324E+01
0.1890399498E+01  0.8603768679E+00  0.5614782582E+00  -.3918966862E+00  0.2023711936E+01
0.1923099841E+01  0.8603768679E+00  0.5487063566E+00  -.3891718685E+00  0.2039655954E+01
0.1955800183E+01  0.8603768679E+00  0.5360311891E+00  -.3859849353E+00  0.2051609623E+01
0.1988500526E+01  0.8603768679E+00  0.5234674045E+00  -.3823643763E+00  0.2059577931E+01
0.2021200868E+01  0.8603768679E+00  0.5110287021E+00  -.3783397165E+00  0.2063599107E+01
0.2053901210E+01  0.8603768679E+00  0.4987278035E+00  -.3739411734E+00  0.2063742578E+01
0.2086601553E+01  0.8603768679E+00  0.4865764353E+00  -.3691993323E+00  0.2060106481E+01
0.2119301895E+01  0.8603768679E+00  0.4745853221E+00  -.3641448461E+00  0.2052814833E+01
0.2185429719E+01  0.8603768679E+00  0.4508649783E+00  -.3530923498E+00  0.2027520600E+01
0.2251557542E+01  0.8603768679E+00  0.4279069079E+00  -.3411300958E+00  0.1989335866E+01
0.2324352841E+01  0.8603768679E+00  0.4035777072E+00  -.3271847966E+00  0.1934377307E+01
0.2397148141E+01  0.8603768679E+00  0.3802850198E+00  -.3126967837E+00  0.1868165440E+01
0.2469943440E+01  0.8603768679E+00  0.3580591164E+00  -.2979141304E+00  0.1793081606E+01
0.2542738739E+01  0.8603768679E+00  0.3369134673E+00  -.2830501945E+00  0.1711413268E+01
0.2615534039E+01  0.8603768679E+00  0.3168472779E+00  -.2682836991E+00  0.1625270967E+01
0.2688329338E+01  0.8603768679E+00  0.2978479577E+00  -.2537603761E+00  0.1536535678E+01
0.2761124638E+01  0.8603768679E+00  0.2798934298E+00  -.2395956400E+00  0.1446832140E+01
0.2833919937E+01  0.8603768679E+00  0.2629542208E+00  -.2258778501E+00  0.1357522708E+01
0.2876533067E+01  0.8603768679E+00  0.2534956069E+00  -.2180818732E+00  0.1305878765E+01
0.2919146196E+01  0.8603768679E+00  0.2443652834E+00  -.2104713368E+00  0.1254938556E+01
0.2960390417E+01  0.8603768679E+00  0.2358333026E+00  -.2032890386E+00  0.1206454296E+01
0.3001634638E+01  0.8603768679E+00  0.2275937295E+00  -.1962927450E+00  0.1158899692E+01
0.3042878859E+01  0.8603768679E+00  0.2196388114E+00  -.1894861461E+00  0.1112377109E+01
0.3084123080E+01  0.8603768679E+00  0.2119606715E+00  -.1828716131E+00  0.1066970936E+01
0.3125367301E+01  0.8603768679E+00  0.2045513594E+00  -.1764503543E+00  0.1022749208E+01
0.3166611522E+01  0.8603768679E+00  0.1974028965E+00  -.1702225597E+00  0.9797651800E+00
0.3207855743E+01  0.8603768679E+00  0.1905073151E+00  -.1641875330E+00  0.9380588513E+00
0.3249099964E+01  0.8603768679E+00  0.1838566923E+00  -.1583438129E+00  0.8976584048E+00
0.3290344185E+01  0.8603768679E+00  0.1774431795E+00  -.1526892829E+00  0.8585815665E+00
0.3331588406E+01  0.8603768679E+00  0.1712590268E+00  -.1472212706E+00  0.8208368721E+00
0.3372832627E+01  0.8603768679E+00  0.1652966050E+00  -.1419366370E+00  0.7844248376E+00
0.3414076848E+01  0.8603768679E+00  0.1595484220E+00  -.1368318560E+00  0.7493390352E+00
0.3455321069E+01  0.8603768679E+00  0.1540071384E+00  -.1319030863E+00  0.7155670746E+00
0.3496565290E+01  0.8603768679E+00  0.1486655783E+00  -.1271462338E+00  0.6830914929E+00
0.3549210473E+01  0.8603768679E+00  0.1421265494E+00  -.1213174084E+00  0.6434873798E+00
0.3601855657E+01  0.8603768679E+00  0.1358873939E+00  -.1157524186E+00  0.6059063130E+00
0.3675802144E+01  0.8603768679E+00  0.1276041286E+00  -.1083630292E+00  0.5564182888E+00
0.3749748631E+01  0.8603768679E+00  0.1198495544E+00  -.1014486646E+00  0.5106157706E+00
0.3823695118E+01  0.8603768679E+00  0.1125895342E+00  -.9498259663E-01  0.4683003852E+00
0.3897641605E+01  0.8603768679E+00  0.1057918953E+00  -.8893849151E-01  0.4292672078E+00
0.3971588093E+01  0.8603768679E+00  0.9942638818E-01  -.8329070176E-01  0.3933098088E+00
0.4045534580E+01  0.8603768679E+00  0.9346462795E-01  -.7801447415E-01  0.3602240703E+00
0.4119481067E+01  0.8603768679E+00  0.8788002251E-01  -.7308609138E-01  0.3298110058E+00
0.4193427554E+01  0.8603768679E+00  0.8264769237E-01  -.6848296165E-01  0.3018787754E+00
0.4272902622E+01  0.8603768679E+00  0.7739039793E-01  -.6387387039E-01  0.2744149071E+00
0.4352377689E+01  0.8603768679E+00  0.7248629897E-01  -.5959071060E-01  0.2493896383E+00
0.4436422777E+01  0.8603768679E+00  0.6765679969E-01  -.5538984304E-01  0.2253543101E+00
0.4520467864E+01  0.8603768679E+00  0.6316706078E-01  -.5150136337E-01  0.2035972902E+00
0.4604512951E+01  0.8603768679E+00  0.5899184926E-01  -.4790126255E-01  0.1839124680E+00
0.4688558038E+01  0.8603768679E+00  0.5510787461E-01  -.4456731061E-01  0.1661099627E+00
0.4772603125E+01  0.8603768679E+00  0.5149364320E-01  -.4147895995E-01  0.1500154459E+00
0.4856648213E+01  0.8603768679E+00  0.4812932121E-01  -.3861724335E-01  0.1354693241E+00
0.4943119851E+01  0.8603768679E+00  0.4490942541E-01  -.3589102672E-01  0.1219658308E+00
0.5029591489E+01  0.8603768679E+00  0.4191633450E-01  -.3336867988E-01  0.1098026967E+00
0.5121144823E+01  0.8603768679E+00  0.3897575478E-01  -.3090241856E-01  0.9824007910E-01
0.5212698157E+01  0.8603768679E+00  0.3625200775E-01  -.2862913970E-01  0.8789248837E-01
0.5304251491E+01  0.8603768679E+00  0.3372816861E-01  -.2653284606E-01  0.7863339876E-01
0.5395804825E+01  0.8603768679E+00  0.3138871271E-01  -.2459892646E-01  0.7034910901E-01
0.5487358159E+01  0.8603768679E+00  0.2921939430E-01  -.2281403559E-01  0.6293753830E-01
0.5578911493E+01  0.8603768679E+00  0.2720713574E-01  -.2116598303E-01  0.5630710975E-01
0.5677943729E+01  0.8603768679E+00  0.2519345968E-01  -.1952450679E-01  0.4991976567E-01
0.5776975966E+01  0.8603768679E+00  0.2333559406E-01  -.1801728505E-01  0.4425776202E-01
0.5885322977E+01  0.8603768679E+00  0.2146647974E-01  -.1650835304E-01  0.3879712448E-01
0.5993669989E+01  0.8603768679E+00  0.1975353161E-01  -.1513240127E-01  0.3401125637E-01
0.6102017000E+01  0.8603768679E+00  0.1818302610E-01  -.1387701232E-01  0.2981674270E-01
0.6210364012E+01  0.8603768679E+00  0.1674251709E-01  -.1273100020E-01  0.2614045041E-01
0.6322278601E+01  0.8603768679E+00  0.1537908369E-01  -.1165139710E-01  0.2281923270E-01
0.6434193191E+01  0.8603768679E+00  0.1413101674E-01  -.1066773197E-01  0.1992078846E-01
0.6563705498E+01  0.8603768679E+00  0.1281732341E-01  -.9637364627E-02  0.1702384740E-01
0.6693217806E+01  0.8603768679E+00  0.1163021476E-01  -.8710987684E-02  0.1454898556E-01
0.6822730113E+01  0.8603768679E+00  0.1055695273E-01  -.7877549564E-02  0.1243458575E-01
0.6952242421E+01  0.8603768679E+00  0.9586148235E-02  -.7127243209E-02  0.1062803990E-01
0.7092274755E+01  0.8603768679E+00  0.8640014698E-02  -.6399482163E-02  0.8969384265E-02
0.7232307089E+01  0.8603768679E+00  0.7790274408E-02  -.5748991078E-02  0.7570035589E-02
0.7386440477E+01  0.8603768679E+00  0.6954247848E-02  -.5112091302E-02  0.6281222075E-02
0.7540573865E+01  0.8603768679E+00  0.6210629506E-02  -.4548359050E-02  0.5212180763E-02
0.7698170535E+01  0.8603768679E+00  0.5534828920E-02  -.4038475226E-02  0.4307279131E-02
0.7855767205E+01  0.8603768679E+00  0.4934624450E-02  -.3587724410E-02  0.3559707996E-02
0.8037856123E+01  0.8603768679E+00  0.4323876581E-02  -.3131247336E-02  0.2856224798E-02
0.8219945042E+01  0.8603768679E+00  0.3790659879E-02  -.2734682412E-02  0.2291942985E-02
0.8407514351E+01  0.8603768679E+00  0.3311756121E-02  -.2380217149E-02  0.1827137422E-02
0.8595083661E+01  0.8603768679E+00  0.2894794393E-02  -.2073036951E-02  0.1456699916E-02
0.8808646295E+01  0.8603768679E+00  0.2485017417E-02  -.1772583760E-02  0.1125559679E-02
0.9022208929E+01  0.8603768679E+00  0.2134500392E-02  -.1516826409E-02  0.8697667199E-03
0.9253852488E+01  0.8603768679E+00  0.1811119297E-02  -.1282002732E-02  0.6576508494E-03
0.9485496047E+01  0.8603768679E+00  0.1537694028E-02  -.1084402555E-02  0.4973069343E-03
0.9737774074E+01  0.8603768679E+00  0.1287524561E-02  -.9044645299E-03  0.3668433440E-03
0.9990052102E+01  0.8603768679E+00  0.1078779303E-02  -.7550276911E-03  0.2706287915E-03
0.1027858814E+02  0.8603768679E+00  0.8818754526E-03  -.6147389968E-03  0.1911273149E-03
0.1056712417E+02  0.8603768679E+00  0.7214798490E-03  -.5010138753E-03  0.1349935020E-03
0.1089367440E+02  0.8603768679E+00  0.5753666678E-03  -.3979171877E-03  0.9108635184E-04
0.1122022462E+02  0.8603768679E+00  0.4592567807E-03  -.3163900085E-03  0.6146644321E-04
0.1159242473E+02  0.8603768679E+00  0.3555737348E-03  -.2439435050E-03  0.3926386170E-04
0.1196462484E+02  0.8603768679E+00  0.2755825320E-03  -.1883255507E-03  0.2508392555E-04
0.1238675415E+02  0.8603768679E+00  0.2066494058E-03  -.1406299475E-03  0.1509195442E-04
0.1280888346E+02  0.8603768679E+00  0.1551391134E-03  -.1051631839E-03  0.9081243740E-05
0.1329885012E+02  0.8603768679E+00  0.1113752402E-03  -.7517688742E-04  0.5036747786E-05
0.1378881678E+02  0.8603768679E+00  0.8006559019E-04  -.5382933703E-04  0.2793888226E-05
0.1435198582E+02  0.8603768679E+00  0.5487352086E-04  -.3673616007E-04  0.1419347722E-05
0.1491515486E+02  0.8603768679E+00  0.3766595444E-04  -.2511711986E-04  0.7211488751E-06
0.1559522175E+02  0.8603768679E+00  0.2395723945E-04  -.1590557106E-04  0.3184109100E-06
0.1627528865E+02  0.8603768679E+00  0.1526691378E-04  -.1009502474E-04  0.1406094819E-06
0.1711779540E+02  0.8603768679E+00  0.8757303516E-05  -.5764152395E-05  0.5108924648E-07
0.1796030215E+02  0.8603768679E+00  0.5035506736E-05  -.3300619378E-05  0.1856598958E-07
0.1905686212E+02  0.8603768679E+00  0.2458485331E-05  -.1603573489E-05  0.4973235007E-08
0.2015342208E+02  0.8603768679E+00  0.1204306287E-05  -.7820625734E-06  0.1332463184E-08
0.2171715653E+02  0.8603768679E+00  0.4375118300E-06  -.2825035196E-06  0.2037756659E-09
0.2328089098E+02  0.8603768679E+00  0.1598533881E-06  -.1026081972E-06  0.3119344990E-10
0.2600038305E+02  0.8603768679E+00  0.2846254950E-07  -.1759907631E-07  0.1217203241E-11
0.2871987513E+02  0.8603768679E+00  0.7137610146E-08  -.1915909080E-08  0.8035756628E-13
